Feature_ID,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,number_of_papers_1970,number_of_citing_papers_1970,number_of_self_citations_1970,total_number_of_citations_1970,total_number_of_refereed_citations_1970,number_of_papers_1971_1980,number_of_citing_papers_1971_1980,number_of_self_citations_1971_1980,total_number_of_citations_1971_1980,total_number_of_refereed_citations_1971_1980,number_of_papers_1981_1990,number_of_citing papers_1981_1990,number_of_self_citations_1981_1990,total_number_of_citations_1981_1990,total_number_of_refereed_citations_1981_1990,number_of_papers_1991_2000,number_of_citing_papers_1991_2000,number_of_self_citations_1991_2000,total_number_of_citations_1991_2000,total_number_of_refereed_citations_1991_2000,number_of_papers_2001_2010,number_of_citing papers_2001_2010,number_of_self_citations_2001_2010,total_number_of_citations_2001_2010,total_number_of_refereed_citations_2001_2010,number_of_papers_2011_2015,number_of_citing papers_2011_2015,number_of_self_citations_2011_2015,total_number_of_citations_2011_2015,total_number_of_refereed_citations_2011_2015,number_of_papers_2016_2017,number_of_citing papers_2016_2017,number_of_self_citations_2016_2017,total_number_of_citations_2016_2017,total_number_of_refereed_citations_2016_2017,number_of_papers,number_of_citing papers,number_of_self-citations,total_number_of_citations,total_number_of_refereed citations,landing_site
4501,Ortygia,Mars,0.0,59.71,0.0,59.71,59.71,0.0,0.0,Europe,Greek,Albedo Feature,AL,mc04,Approved,1958,60.0,Floating island (present Delos) where Leto bore Apollo and Artemis.,1,1,0,1,1,1,4,0,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,9,8,0
4502,Ortygia Colles,Mars,255.62,53.9,-9.3,55.65,51.74,-7.87,-11.86,Europe,Greek,"Collis, colles",CO,mc04,Approved,2003,71.0,"Named for classical albedo feature at 65N, 350W.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,Ortygia Tholus,Mars,100.0,69.78,-8.0,69.78,69.78,-8.0,-8.0,Europe,Latin,"Tholus, tholi",TH,mc01,Dropped,1979,57.0,Classical albedo feature name; dropped in 1979.,0,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,4,0
4513,Ostrov,Mars,72.98,-26.55,-28.11,-25.93,-27.16,-27.41,-28.79,Europe,Russia,"Crater, craters",AA,mc19,Approved,1976,36.0,Town in Russia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,93,77,4,73,3,80,71,1,2,0,2,0,6,154,8,175,148,0
4515,Osuga Valles,Mars,164.0,-15.31,-38.59,-14.75,-16.36,-37.76,-39.63,Europe,Russia,"Vallis, valles",VA,mc19,Approved,1979,36.0,River in Russia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
4523,Oti Fossae,Mars,373.59,-9.63,-117.09,-7.02,-11.89,-114.92,-119.37,Europe,Greek,"Fossa, fossae",FO,mc17,Approved,1982,57.0,Classical albedo feature.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,21,21,0
4526,Ottumwa,Mars,51.62,24.58,-55.75,25.02,24.15,-55.27,-56.23,North America,United States,"Crater, craters",AA,mc10,Approved,1976,36.0,"Town in Iowa, USA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,Oudemans,Mars,124.16,-9.84,-91.77,-8.8,-10.89,-90.7,-92.83,Europe,Netherlands (Dutch),"Crater, craters",AA,mc17,Approved,1973,68.0,Jean A.; Dutch astronomer (1827-1906).,3,1,0,1,1,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,93,0,93,77,6,159,1,174,135,0,0,0,0,0,12,255,1,272,217,0
4533,Oxia Chaos,Mars,24.12,0.22,-39.87,0.42,0.02,-39.71,-40.06,Europe,Latin,"Chaos, chaoses",CH,mc11,Approved,2006,60.0,Classical albedo feature name.,0,0,0,0,0,5,401,1,414,338,14,115,0,122,108,4,169,1,183,155,14,1150,17,1416,1192,2,18,0,18,12,3,8,0,8,8,42,1670,42,2161,1813,0
4534,Oxia Colles,Mars,595.24,21.24,-26.27,25.64,17.15,-23.5,-29.86,Europe,Greek,"Collis, colles",CO,mc11,Approved,1985,57.0,"From albedo feature at 25N, 24W.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,42,37,0,0,0,0,0,0,0,0,0,0,2,42,0,42,37,1
4535,Oxia Palus,Mars,0.0,7.91,-18.0,7.91,7.91,-18.0,-18.0,Europe,Latin,Albedo Feature,AL,mc11,Approved,1958,60.0,Lake (swamp into which Oxus River flows; i.e. Sea of Aral).,4,15,0,15,13,20,583,9,694,586,42,390,29,555,450,0,0,0,0,0,29,1445,52,2036,1742,4,26,0,26,19,6,8,1,8,8,139,2527,230,4054,3420,1
4536,Oxus,Mars,0.0,19.78,-12.0,19.78,19.78,-12.0,-12.0,Europe,Latin,Albedo Feature,AL,mc11,Approved,1958,60.0,Present Amoo-Darya River.,3,18,0,19,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,24,24,0,0,0,0,0,5,42,0,43,40,0
15040,Oxus Cavus,Mars,37.87,37.41,-0.52,37.76,37.11,-0.43,-0.64,Europe,Latin,"Cavus, cavi",CB,mc04,Approved,"Oct 29, 2012",71.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,24,24,0,0,0,0,0,1,24,0,24,24,0
15041,Oxus Patera,Mars,33.42,38.97,-0.34,39.25,38.69,-0.01,-0.67,Europe,Latin,"Patera, paterae",PE,mc04,Approved,"Oct 29, 2012",71.0,Classical albedo feature name.,0,0,0,0,0,1,0,0,0,0,4,9,0,10,10,0,0,0,0,0,0,0,0,0,0,1,24,0,24,24,0,0,0,0,0,6,33,0,34,34,0
14654,Oyama,Mars,100.78,23.57,-20.11,24.42,22.72,-19.18,-21.03,North America,United States,"Crater, craters",AA,mc11,Approved,"Mar 26, 2010",234.0,Vance I.; American biochemist (1922-1998).,0,0,0,0,0,27,1099,58,1643,1479,31,610,8,654,601,26,557,8,616,548,28,585,18,696,650,14,253,4,270,257,5,6,0,6,6,131,2569,271,3885,3541,1
